key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_catch_prac.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-88,55,1,0,0,response7disk,1.909,-12,-1,1,0,0,rectangle,-12,-1,1,0,0,-3,-1,"[67,149,146,12,61,97,123,39,76,99]",-12,-1,1,0,0,1,37,118,63,1,DarkBlue,DarkBlue.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-46,35,1,0,0,response7disk,0.809,-2,-5,1,0,0,rectangle,-2,-5,1,0,0,-3,-2,"[67,149,146,12,61,97,123,39,76,99]",-2,-5,1,0,0,1,38,119,68,1,DarkBlue,DarkBlue.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-34,92,1,0,0,response7disk,0.994,-14,11,1,0,0,rectangle,-14,11,1,0,0,-3,-3,"[67,149,146,12,61,97,123,39,76,99]",-14,11,1,0,0,1,39,120,56,1,LightBlue,LightBlue.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-53,71,1,0,0,response7disk,1.495,-17,3,1,0,0,rectangle,-17,3,1,0,0,-3,-2,"[67,149,146,12,61,97,123,39,76,99]",-17,3,1,0,0,1,40,121,6,1,Red,Red.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-65,50,1,0,0,response7disk,0.809,-17,10,1,0,0,rectangle,-72,40,1,0,0,-3,-3,"[67,149,146,12,61,97,123,39,76,99]",-8,9,1,0,0,1,41,122,22,1,LightGreen,LightGreen.jpg,Pink,Pink.jpg,response7disk_3,rectangle
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-40,75,1,0,0,response7disk,0.649,0,15,1,0,0,rectangle,0,15,1,0,0,-3,1,"[67,149,146,12,61,97,123,39,76,99]",0,15,1,0,0,1,42,123,64,1,Pink,Pink.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-64,-32,1,0,0,response5disk,0.982,19,-5,1,0,0,rectangle,19,-5,1,0,0,-3,-4,"[67,149,146,12,61,97,123,39,76,99]",19,-5,1,0,0,1,43,124,19,1,LightGreen,LightGreen.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-49,90,1,0,0,response7disk,0.895,-16,21,1,0,0,rectangle,-16,21,1,0,0,-3,1,"[67,149,146,12,61,97,123,39,76,99]",-16,21,1,0,0,1,44,125,40,1,DarkBlue,DarkBlue.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-47,52,1,0,0,response7disk,0.76,-10,1,1,0,0,rectangle,-10,1,1,0,0,-3,2,"[67,149,146,12,61,97,123,39,76,99]",-10,1,1,0,0,1,45,126,12,1,Yellow,Yellow.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-45,73,1,0,0,response7disk,3.024,-2,11,1,0,0,rectangle,-2,11,1,0,0,-3,-2,"[67,149,146,12,61,97,123,39,76,99]",-2,11,1,0,0,1,46,127,15,1,Yellow,Yellow.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-69,41,1,0,0,response7disk,0.903,11,15,1,0,0,rectangle,11,15,1,0,0,-3,2,"[67,149,146,12,61,97,123,39,76,99]",11,15,1,0,0,1,47,128,43,1,Pink,Pink.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,101,32,1,0,0,response1disk,0.985,0,13,1,0,0,rectangle,0,13,1,0,0,-3,-4,"[67,149,146,12,61,97,123,39,76,99]",0,13,1,0,0,1,48,129,31,1,Turquiose,Turquiose.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,71,-80,1,0,0,response3disk,1.123,-17,-2,1,0,0,rectangle,-17,-2,1,0,0,-3,3,"[67,149,146,12,61,97,123,39,76,99]",-17,-2,1,0,0,1,49,130,67,1,LightBlue,LightBlue.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-83,60,1,0,0,response7disk,1.102,-6,-14,1,0,0,rectangle,-6,-14,1,0,0,-3,2,"[67,149,146,12,61,97,123,39,76,99]",-6,-14,1,0,0,1,50,131,73,1,Pink,Pink.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,43,113,1,0,0,response1disk,0.779,5,18,1,0,0,rectangle,5,18,1,0,0,-3,-2,"[67,149,146,12,61,97,123,39,76,99]",5,18,1,0,0,1,51,132,17,1,LightGreen,LightGreen.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,108,-68,1,0,0,response3disk,1.096,3,-12,1,0,0,rectangle,3,-12,1,0,0,-3,1,"[67,149,146,12,61,97,123,39,76,99]",3,-12,1,0,0,1,52,133,27,1,DarkGreen,DarkGreen.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,62,-90,1,0,0,response3disk,2.038,-16,-6,1,0,0,rectangle,-16,-6,1,0,0,-3,2,"[67,149,146,12,61,97,123,39,76,99]",-16,-6,1,0,0,1,53,134,28,1,DarkGreen,DarkGreen.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,79,28,1,0,0,response1disk,0.783,7,2,1,0,0,rectangle,7,2,1,0,0,-3,2,"[67,149,146,12,61,97,123,39,76,99]",7,2,1,0,0,1,54,135,45,1,Yellow,Yellow.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,63,101,1,0,0,response1disk,0.837,6,13,1,0,0,rectangle,6,13,1,0,0,-3,-2,"[67,149,146,12,61,97,123,39,76,99]",6,13,1,0,0,1,55,136,75,1,DarkBlue,DarkBlue.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,72,-67,1,0,0,response3disk,1.326,9,4,1,0,0,rectangle,9,4,1,0,0,-3,-3,"[67,149,146,12,61,97,123,39,76,99]",9,4,1,0,0,1,56,137,21,1,LightGreen,LightGreen.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,71,39,1,0,0,response1disk,0.849,5,12,1,0,0,rectangle,5,12,1,0,0,-3,-2,"[67,149,146,12,61,97,123,39,76,99]",5,12,1,0,0,1,57,138,38,1,LightBlue,LightBlue.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,47,67,1,0,0,response1disk,1.165,8,4,1,0,0,rectangle,8,4,1,0,0,-3,-4,"[67,149,146,12,61,97,123,39,76,99]",8,4,1,0,0,1,58,139,41,1,DarkBlue,DarkBlue.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-85,-34,1,0,0,response5disk,1.05,-17,-22,1,0,0,rectangle,-17,-22,1,0,0,-1,-3,"[67,149,146,12,61,97,123,39,76,99]",-17,-22,1,0,0,1,59,140,76,1,Pink,Pink.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-64,-38,1,0,0,response5disk,1.11,0,13,1,0,0,rectangle,0,13,1,0,0,-1,-3,"[67,149,146,12,61,97,123,39,76,99]",0,13,1,0,0,1,60,141,52,1,Purple,Purple.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-48,85,1,0,0,response7disk,2.153,2,8,1,0,0,rectangle,2,8,1,0,0,-1,3,"[67,149,146,12,61,97,123,39,76,99]",2,8,1,0,0,1,61,142,8,1,Red,Red.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-94,-68,1,0,0,response5disk,1.114,-8,-24,1,0,0,rectangle,-8,-24,1,0,0,-1,-1,"[67,149,146,12,61,97,123,39,76,99]",-8,-24,1,0,0,1,62,143,65,1,Purple,Purple.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,70,66,1,0,0,response1disk,1.06,0,-22,1,0,0,rectangle,0,-22,1,0,0,-1,3,"[67,149,146,12,61,97,123,39,76,99]",0,-22,1,0,0,1,63,144,1,1,Red,Red.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,115,75,1,0,0,response1disk,0.95,2,9,1,0,0,rectangle,37,-98,1,0,0,1,1,"[67,149,146,12,61,97,123,39,76,99]",-7,-19,1,0,0,1,64,145,74,1,Purple,Purple.jpg,Turquiose,Turquiose.jpg,response3disk_3,rectangle
,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,20,-57,1,0,0,response3disk,0.799,-24,-15,1,0,0,rectangle,-24,-15,1,0,0,1,-2,"[67,149,146,12,61,97,123,39,76,99]",-24,-15,1,0,0,1,65,146,29,1,DarkGreen,DarkGreen.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-66,-62,1,0,0,response5disk,0.679,1,0,1,0,0,rectangle,1,0,1,0,0,1,-4,"[67,149,146,12,61,97,123,39,76,99]",1,0,1,0,0,1,66,147,70,1,Purple,Purple.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,76,35,1,0,0,response1disk,0.73,11,-7,1,0,0,rectangle,-64,-30,1,0,0,1,-2,"[67,149,146,12,61,97,123,39,76,99]",-20,-17,1,0,0,1,67,148,18,1,LightGreen,LightGreen.jpg,DarkGreen,DarkGreen.jpg,response5disk_3,rectangle
,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,36,-86,1,0,0,response3disk,0.81,-16,3,1,0,0,rectangle,-16,3,1,0,0,1,2,"[67,149,146,12,61,97,123,39,76,99]",-16,3,1,0,0,1,68,149,80,1,Purple,Purple.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-85,-45,1,0,0,response5disk,0.635,11,15,1,0,0,rectangle,11,15,1,0,0,1,2,"[67,149,146,12,61,97,123,39,76,99]",11,15,1,0,0,1,69,150,33,1,Turquiose,Turquiose.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,68,23,1,0,0,response1disk,0.936,15,2,1,0,0,rectangle,15,2,1,0,0,1,3,"[67,149,146,12,61,97,123,39,76,99]",15,2,1,0,0,1,70,151,71,1,LightBlue,LightBlue.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,78,26,1,0,0,response1disk,1.283,13,-6,1,0,0,rectangle,13,-6,1,0,0,1,-1,"[67,149,146,12,61,97,123,39,76,99]",13,-6,1,0,0,1,71,152,36,1,LightBlue,LightBlue.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,69,-34,1,0,0,response3disk,0.825,-21,-5,1,0,0,rectangle,-21,-5,1,0,0,1,-1,"[67,149,146,12,61,97,123,39,76,99]",-21,-5,1,0,0,1,72,153,37,1,LightBlue,LightBlue.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-74,-25,1,0,0,response5disk,0.846,-13,-14,1,0,0,rectangle,-13,-14,1,0,0,1,2,"[67,149,146,12,61,97,123,39,76,99]",-13,-14,1,0,0,1,73,154,59,1,Purple,Purple.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-90,49,1,0,0,response7disk,1.272,-5,2,1,0,0,rectangle,-5,2,1,0,0,1,-1,"[67,149,146,12,61,97,123,39,76,99]",-5,2,1,0,0,1,74,155,20,1,LightGreen,LightGreen.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,68,37,1,0,0,response1disk,0.694,8,4,1,0,0,rectangle,8,4,1,0,0,1,3,"[67,149,146,12,61,97,123,39,76,99]",8,4,1,0,0,1,75,156,34,1,Turquiose,Turquiose.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-67,79,1,0,0,response7disk,1.132,-21,-4,1,0,0,rectangle,-21,-4,1,0,0,1,-1,"[67,149,146,12,61,97,123,39,76,99]",-21,-4,1,0,0,1,76,157,3,1,Red,Red.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,98,23,1,0,0,response1disk,1.072,6,-9,1,0,0,rectangle,6,-9,1,0,0,1,2,"[67,149,146,12,61,97,123,39,76,99]",6,-9,1,0,0,1,77,158,79,1,Purple,Purple.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-29,98,1,0,0,response7disk,0.867,5,-5,1,0,0,rectangle,5,-5,1,0,0,1,1,"[67,149,146,12,61,97,123,39,76,99]",5,-5,1,0,0,1,78,159,47,1,DarkGreen,DarkGreen.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-30,68,1,0,0,response7disk,0.735,4,-22,1,0,0,rectangle,4,-22,1,0,0,1,-4,"[67,149,146,12,61,97,123,39,76,99]",4,-22,1,0,0,1,79,160,49,1,LightBlue,LightBlue.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph,001,2021-12-05_23h16.36.035,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,29.9940012,5e9e05878b2cf3198fe9dc1a,61ad71e11ddd29ccf7a27d5b,61ad7249130d4cd21c4e8f2f,,,,,-42,83,1,0,0,response7disk,0.926,-6,-13,1,0,0,rectangle,-6,-13,1,0,0,1,-3,"[67,149,146,12,61,97,123,39,76,99]",-6,-13,1,0,0,1,80,161,11,1,Yellow,Yellow.jpg,DarkGreen,DarkGreen.jpg,,
